Complexity_level,text
L-T,"Leaves have unique structures, called veins, that transport liquids and nutrients to leaf cells. Veins also carry the products of photosynthesis back to the rest of the tree.A tree leaf has several types of veins. The central one is called the midrib or midvein. Other veins connect to the midrib and have their own unique patterns.Tree leaf veins in dicots (we also call these trees hardwoods or deciduous trees) are all considered to be net-veined or reticulate-veined.This means that the veins branch from the main rib and then sub-branch into finer veins.There are two classifications you need to"
L-T,"Peroxisomes: Peroxisomes are tiny, single membrane bound structures that contain enzymes which produce hydrogen peroxide as a by-product. These structures are involved in plant processes such as photorespiration.Plasmodesmata:These pores or channels are found between plant cell walls and allow molecules and communication signals to pass between individual plant cells.Ribosomes: Consisting of RNAand proteins, ribosomes are responsible for protein assembly. They can be found either attached to the rough ER or free in the cytoplasm.Vacuole: This plant cell organelle provides support for and participates in a variety of cellular functions including storage, detoxification, protection, and growth. When a plant cell matures, it typically contains one large liquid-filled vacuole."
L-T,"Fruits, vegetables, and flowers come from plants. Plants include ferns and mosses, but not mushrooms. They live in soil, water, or even the air. Leaves have something inside that can turn sunlight into food. Flowers and pollen are needed for plants to make fruit and seeds. The sweet smell of flowers attracts bees and butterflies to spread pollen to other flowers. The bugs drink the nectar and the pollen sticks to them. Find out how plants help us survive."
L-T,"Plants need carbon dioxide, sunlight, and water for photosynthesis. Photosynthesis is how the plant makes oxygen and food."
L-T,I have learned that moss detaches from the thing it's on when it's going to start to die. I know from my experiment of takeing detached moss and putting it into good soil. After a few of days it was no longer detachable.
L-T,squirels are fat
L-T,[ - mosquitos are the most deady creatures in the world. they can cary thousands of deiseases.- ]
L-T,dont let ants out and with a parant you can do experiments
L-T,i have to say that penguins can't fly ecause there only home is the artic! and they have to stay there! also because they where built for the artic to!
L-T,I think berry trees have red stuff on it.
L-T,[ - is that worms in the courtyard only come out when you lift some thing wet or when it rains then when the rain comes the worms come up from out of the dirt and i know i hav seen it .- ]
L-T,the moss will eventually all die at least therse a 50%50 chance that it will
L-T,there are a billon ants in a ant hill
L-T,[ - Moss can only grow in a clean enviroment.Moss can't grow if there is pollution.- ]
L-T,I don't think plants have energy I think they have nurtrients that turns in to fuel/energy for the thing thats eats them.
L-T,today we did a water challenge. the challenge was that you had to move 100mL of water 100 centimeters to another beaker. the challenge was a bit hard at first but when we got a hang of it.
L-T,"Our plan worked! Here are our stuff we had, 4 tubes 1 ,3 -way valve , 6 connectors , 2 beakers (always), and a sringe , and a measuring tape."
L-T,"[ - When we worked in teams of 4/3, We made a tube that we could fill water with and we made it to the second challange- ]"
L-T,"During this experiment, I learned it's kinda hard to transfor the water to the cup because you have to come up with a plan etc."
L-T,"well i guess it could be hard if you did not have a plan but other wise, It would not be that hard."
L-T,starit was esey up thehoill
L-T,[ - is- ] that we used the brown filter first than we used A carben then white filter and 150 0
L-T,Our Nitrate level was 50. Our groups plan is in my section but failure is a road to sucsecion
L-T,"1. Sugar2. Carbonation3. Water"
L-T,i think that they have what they need they have food water and sun
L-T,maybe a cherry tree or some type of trees full of fruits.
L-T,there may be food in the tree
L-T,[ - is the apple fell of the tree and the decomposers eat the apple and the apple got less energy and rotted.- ]
L-T,I think the worms use the slime on their bodies help them to move around in the soil.
L-T,"Maybe we can install underground pipes, that go to all of the villages, and then the water can go through a filter, and be cleaned and ready to drink."
L-T,So my theroy is that we could we can put water towers in different areas then we put pipes in
L-T,"My theory is that if you drank only sugar drinks for 2 weeks, these could be some of the results:*You might get diabetes*Your teethmight rot and fall out*You might have a hyperactivity seizure*Your organs might get weaker because they had too much sugar energy and shorted out.*You would gain a lot of weight*You might get dehydrated if there is caffeine in your drinks.*Your blood sugars can spike and drop, making you hyper and tired."
L-T,"I dont think we can make water.We get our water from the rain or ground water and other types of ways, these are like the types of ways we get water"
L-T,[we can use ships to get it to poor courtys or bulid pips ouder nith the ocan to carry the water
L-T,You can create water but it would be dangrass and we might loose osgyan.
L-T,resour
L-T,"In science we planted beans on 11/31 now it is 12/3 and there was no progress then i looked up how long will it take so[ - is that on 12/7 or 12/10 it will show some progress- ]"
L-T,I agree with Serena because the plants made no progress over the weekend. So I will also check with Serena if the plants made any progress on the 7th of December and\or 10th of December.
L-T,Flora and I am doing a experiment with moss. We put moss that was half way dead in a cup filled with dirt inside the cup there is a plant which was detached from the ground with it's roots and we water it every 3 of 4 days.
L-T,Today is the 10th of dec there is a little progress the beans are swealing like crazy i'm going to continue my work and keep checking and write more on those days
L-T,Sqwirls and chipmunks live in trees
L-T,"[ -ants bodys are divided into 3 main parts. head, thorax and abdomen- ]- ]"
L-T,"[ - Ants work togther to do a ot of things like build ant hills.Ants bodys are devided into three main parts...the head, the thorax, and the abdomen!"
L-T,[ - ants are born with wings and when some ants get older there wings fall of- ]
L-T,[ - ants live in groups called colonies- ]
L-T,Ant hills are nonliving things people
L-T,"[ when a ant is born it is whiteand it gets it color when it gets older- ]- ]"
L-T,"[ - Ants have three main body parts, the Head, the Thorax, and the Abdomen- ]"
L-T,[ - ants love fruit and eneything sweet- ]
L-T,[ - if a ant is feed the right food it will become a queen ants- ]
L-T,[ - queen bess lay the eggs- ]
L-T,[ - When an ant builds a ant hill they make tunnelsin they ants hill like rooms- ]
L-T,"[ - Ants do not find the hills they build them with dirt!- ]But I am not sure how they build them. I am pretty sure they work together to build it I will have to find that out!"
L-T,yes exactly thank you its also made from sand and pine nedles
L-T,[ - Ants do not just find th hills- ]
L-T,i think a few years at most
L-T,you should make your question longer because bees live 122 to 152 days or early bumblebees can live 28 days
L-T,so far what i know is that rain after it gets dehydrated it creates mud and later after thats done it creates soil
L-T,moss forms by the little seeds that are let go by the moss
L-T,[ - is that moss lets go clusters of seeds into the air and let the wind carry it away- ]
L-T,it probably grew like that over time.Maybe something happened to it.
L-T,"moss grows in cool and wet conditions, and the moss groes back every spring after winter."
L-T,"[ - is that weather is a super strong force that uses lots of different matter like wind, water,houses and more.- ] weather can c HH znge a lot of things. LIke people if it always snowed no crops could grow and all living things would die out."
L-T,Spores carried by wind. They also need a little moisture.
L-T,"[ - Ants sleep in the winter, they dig their colonies deeper below the frost line and can be frozen without harm.- ]"
L-T,Spores carried by wind spread the moss.
L-T,moss dosent just grow on trees it wiil grow on most things if it has moisture it will grow
L-T,They need moisture and shade to grow.
L-T,Small animals and insects live in moss.
L-T,Ants make there ant hills out oit of dirtand make a hole
L-T,"ants are super strong, so they dig the hole quiqly even after it gets destroyed"
L-T,there may be thousands of ant holes
L-T,there are alot more then a thousand ant holes on earth more like BILLIONS of ant hills.
L-T,ants has recepters whitch could detect food or danger
L-T,"[ - I think worker ants do most of the work, the worker ants would be building the ant hill. I agree that the ant hills would be made out of dirt too.- ]"
L-T,The Need The Sun For Giving Them Nutriens
L-T,[ - is that they eat anamals that cant hert them that much- ]
L-T,"[ - Is, that the white and black catipiller is piosonous.- ]But some one else thinks there is another black and white catipiller in florida but I disagree."
L-T,[ - is that birds carry them over- ]
L-T,[ -wonce one gets in it lays eggs whitch makes more and one probibly crawled on the roo- ]
L-T,[ - is they might crall over the school like going on it and crall on to the roof to go in the courtYARD - ]
L-T,[ - is that if a predetor is close it will turn over to blend in- ]
L-T,[ - is it flips over- ]
L-T,looked like the start of a bee hive
L-T,"The trees get nutrious y the water feeding the roots, and the sun!"
L-T,"There can be a lot of different animals.[ - insects are anials too.- ] If insect are animals there is so many types of animals like grass hoppers,ants mousqutioand other different insects ."
L-T,They have sounds that they make!
L-T,A mousqutio is a arachnid so is a scopein and a spider.
L-T,"The animals and insects that live in the courtyard are mainly birds, bees, grasshoppers, ants and antholes, and possibly some arachnids."
L-T,the answer is the sun pushes the air on our body and they call it wind
L-T,"yes[ - is- ] yes during oter sesings in winter ther fur might white or oter colers"
L-T," the evidence of how moss is fuzzy"
L-T,well jack you see air you see it everywhere. and air s everthing. and plus air is the first thing that you see in the morning when you wake up!
L-T,"A dark green colour with a tint of yellow, like that of moss. Dark moss green colour: A pale grey is hgreen color, like that of lichen."
L-T,"a small flowerless green plant of the division Bryophyta, which comprises the mosses and liverworts."
L-T,mosquito bites can be so powerfull that they can crush blood vesls.
L-T,"know I know why mosquito bites itch so much.mosquitos are so annoying.the itchyness can last for so long when the real bit part is only a few seconds!!mosquitos."
L-T,the mosquito is just trying to get food
L-T,"[ - the mosquitos can spred a deathly illness though. So, if you see a moquito sucking out someone's blood, kill it.-]"
L-T,the bit ecan be deadly pisonis
L-T,Ant h hills are non living
L-T,Anthills are nonliving!
L-T,Beehives ar nonliving!
L-T,Beehives are nonliving. The bees just live in which does not make the Beehive living.
L-T,Ant hills are nonliving
L-T,Bees polinate flowers for other animals and us.
L-T,[ - is many apples rot because the weather is changing - ]
L-T,"Spores are carried by the wind. Then, it grows into moss."
L-T,I think you miss understand what spores are. Spores are kind of like the seeds for moss exept there‚re microscphic.
L-T,Ad a midrib is...........: Alarge strengthened vein along the midline of a leaf.
L-T,Moss spores spread onto certain things and they need sun and water to help them grow
L-T,Are all beehives edible
L-T,"I learned that there are over 22,000 different types of moss, but we mostly see here in ny fire moss and Ceratodon purpureus moss."
L-T,"[some trees are very slow and takes 20 to30 years, some reach to full size 10-15 years.it's growth depends on what type of tree it is."
L-T,I think spiders climb walls by gripping into cracks with their legs.
L-T,theere is millions of ants thats how
L-T,ant hills are made of dirt clay and some times pine nedles!!!
L-T,Ant hills can also be built out of sand.
L-T,[ - is that the enviormet is good here at this time .- ]
L-T,I dont think metal ever lived.
L-T,[ - Newly hatched eggs become slaves and only Queens can lay eggs.- ]
L-T,It's a seedless plant. It has spores.
L-T,Baby ants are light colored when they are babys and when they get older they get darker
L-T,I already know that queen ants are made by eating a spcific type of food-weet food!
L-T,"ants are a very light color when they hatch from the egg, but they grow darker as they get older."
L-T,ants love sweet things such as fruit.
L-T,there can be thousand of ants in one ant hill with ony one queen!
L-T,the queen ant lays all the eggs
L-T,They lay thousends of eggs a day.
L-T,ants eat fruity stuff like fruit and other stuff
L-T,[ - A Daddy long legs fangs are to short to bite people but there tails are have been so deadly with venom.- ]
L-T,Daddy long legs are OPILIONE not spiders.
L-T,Anthills can shelter thousands o ant
L-T,[ - is maybe that the male might become king of the ants- ]
L-T,"[ - There are over 12,000 kinds of ants. Males have wings. Females don't have wings and when the queen dies the colony falls apart.- ]"
L-T,Rhizoids are the super thin roots that hold the moss in place. They aren‚t very strong so you could pick it up without struggle.
L-T,Rhizoids attach the moss on whatever it's growing on.
L-T,[ - poison is used to scare predetors away or else the predotor will dye slowly- ]
L-T,[ - every living thing has energy- ]
L-T,When I watched a brain pop video I learned that seedless plants have spores. Spores are kind of like the seeds for seedless plant exept they‚re microscphic.
L-T,"[ - Moss grows and spreads called ""spores."" They're special reproductive cells that grow on moss. Since the spores are VERY light, the wind blows th spores away, creating more moss.- ]"
L-T,Moss can grow anywhere even on trees and rocks.
L-T,ants will also eat threr ownkind whe the die
L-T,Ants eat worms.
L-T,i found a video of a tree that grows 40 diffrent stone fruits the the way the man who made the tree was he got a branch from each fruit tree and put them together with plastic wrap and it took 3 years for the tree to grow and it growd all by itself
L-T,The raise of the sun are so powerful that even some of Jupiter.The raise feeds all of the producers and animals.
L-T,ants used ant hills for bad weather they alos used it for store food in ant hills.
L-T,i now have found ut that they also use co2 to make there sugar to.
L-T,i just found out they give off oxegen into the air which is what we breath in .
L-T,Some ants build there ant hills by weaving leaves togther
L-T,"A swarm of army ants can kill 100,000 insects,spiders and even small animals in a day"
L-T,"There is an ornamental grass called Feather Reed Grass(Calamagrostis acutiflora) and it is from 3 to 5 feet tall and it has a lot of flowers."
L-T,"There is a grass called Perennial Fountain GrassPennisetum alopecuroides"
L-T,[ - is that there are all kinds of diffrent cattipilers but there is only one kind that i know that is piosenes and it is white with black spikes and it is really cool iv seen one or two before and thoes are the most dangoures cattipilers that i know .- ]
L-T,Ants have been around Sens the Cretaceous period!
L-T,"Brydie, wolves do not live in the pine bush, they live in canada and the western Us"
L-T,you also need co2 for photosynthesis
L-T,I learned that there are different types of air poulltion can effect different people. Like in the video I saw ittold me that there are air types that are hazordus and can be very harmful.
L-T,Bryophyte is a moss
L-T,[ - mosses and ferns are eukaryotic which means they have nucleus.they also contain cell walls made of cellouse a fibrous and tough material- ]
L-T,"Anthony, mosquitos also kill the most people yearly out of any animal in the world."
L-T,a baby female ant eats special food and becomes a queen
L-T,they mix blobs of silk with water to make webs
L-T,Rivers are just lots of streams joined together.
L-T,"There are two types of fresh water, hard and soft. Hard water has lots of metals. Soft water has no minerals"
L-T,Soil and paper towel have some progress it's 12/7 and we hve some progress the others have nothing so far i hope next week on 12/10 there will be more progress
L-T,"[ - GrassHoppers are one of the most unic insectson the planet - ]"
L-T,[ - GrassHoppers really have sixlegs- ]
L-T,grass hopers have 6 legs check your work please thanx
L-T,Thats not how you spell Grasshoppers or info check this BILL thanks
L-T,[ - A Grasshoppers Thorax is really big- ]
L-T,"mosswith nearly10,000 species. Liverworts (Phylum Marchantiophyta) account for approximately6,000 species, and hornwort (Phylum Anthocerotophyta) species number about 200.BY: BRENNA STEPHENS"
L-T,"[ - When it's cold, Ants sleep through the winter. They can be frozen without harm. Ants also move their colonies deeper below the frost line. Ants also can sleep in logs and stumps.- ]"
L-T,"Titariomyrma gigantuem Size 6 cmMonomarium pharaonis Size 2 mm"
L-T,"Snowflakes form depend on the tempreture of the air.warmer: simple formcolder: complex form"
L-T,evaporation is water. water is steaming.
L-T,yeah africa is closer to equator
L-T,hey tyler a shorter word for water is H2O
L-T,yes thatsn right but some of the gose to the trees and dose not dry up and it stays under ground
L-T,"i know that one diffrense is that sugar drinks have stuff likecornsyrupnatral flavorslots of sugarlots of lactose."
L-T,"[ - The Water comes from graciers, lakes, groundwaters, swamps, and river.- ]"
L-T,Water scarcity happens when a place is too hot like Africa. The water evaporates more often.
L-T,"Some ways humans purify water are...*Boiling*Iodine*Filtration systems*Evapration traps"
L-T,"One way humans purify water is a filtration system, Another way humans could purify water is boiling the water."
L-T,[ - is that it has to do with chemestrey- ]
L-T,wow you can‚t we can clean it but making it is a [No] you can serch that ongoogle. But still.
L-T,"We know how to make water but its really hard and there are lots of complications.( google it )"
L-T,hey timy they already made a filter that can trancfer the salt out of salt water
L-T,Salva doesn't have the mateirials.
L-T,[ - is that we should build filters in big factories and transport water all around the world and check if the filters take out the salt in the water.- ]
L-T,"freshwater is water that humans need to survive,"
L-T,Water pollution is the contamination of bodies of water usually caused by humans. Water pollution happens when contaminants get into the water source.
L-T,because we cant servive without water!!!
L-T,I think in our group we should have put the tube inside the beaker and put tape around it more.
L-T,Fish have gills which help them breathe underwater.
L-T,"The water sikell is so in porentent for us as humens.and us with plastic is so bad for evey thing . straerRecycling. or we are going toRegretted.most of our water comes from our oceans. which are very dirty. There is stillnot much left for the animals and it will be very disgusting cuz I was little pieces of plastic."
L-T,my group put the coffee filters inside the cups and we put the carbin in it and poored the water in. It was clean but it was blue. Next time i would only put a little bit of the carbin and a little bit of the water.
L-T,the bule sand like stuff is the fertilizer
L-T,"Our groups plan was1. White filter2. White filter with Activated Carbon3. Brown Filter4.White fiterUnfourtunaly Our plan took out most of our Nitrates wre taken out but our Nitrate level was about 50 Nitrates so in that case our water was still unsafe to drink"
L-T,our groups desigened work we use white fiter then carbon and brown fiter. next time we wont pour too much dirt water in the carbon so it wont go on the table.
L-T,in class we had to filter water with a coffee filter and we learned that if you double the coffee filter over it will do better against the dirty water.
L-T,"To reflect on todays science expirement, I know that I should use carbon as the second step instead of the first."
L-T,so I think that our 3 part filter was good but we messed up on the actived carbon because we did not put in a filter so the water would just stay there
L-T,"When we made the filter we used the W.filter , A. carbon and then B. filter when we filterd the water it turned out clear."
L-T,"When I did the thing which you have to try to turn the dirty water into clean, it was kinda hard because my group sometimes fight, but we did it, but we thought we could use more of the active carbon but that made the water cloudy and dirty, it clean before we use all the active carbon."
L-T,[ - Soda can also weaken you teeth and bones. Water is good for you + water can hydrate you.- ]
L-T,YesterdayI puriefed water. First you do the white filter and then you do the A. carbon and after that you do the brown filter. That's how you get a really good score.
L-T,"During the filtering expriement we did, I learned that if we add to much A carbon, it turns the water all black and cloudy, in conclusion...don't put a lot of A carbon in the water to filter it. :)"
L-T,"When we first filtered our water it still had some bule in it from when it was dirty,but when I was cleaning up I realised that it looked cealer/it had no more color,My theory is that Filters work better over time."
L-T,today we tested how much toxin was in dirty water and there was so much of it! i will continue...
L-T,"[ - I learned was that with my group we saw way to filter wateruseing coffe filters! it was so fun because when where doing the project and I saw that we were all having fun in the processe. we also saw that we learned from our mistakes! we had clear water but we though that it coud be MORE clean so we added more carbon and the clear water with the left over dirty water, but it didn't turn out as planed. so thats all I have to tell you about my team project, I hope I tought you all something.- ]"
L-T,Good for salva he did what he wanted. He did what was wright for his people.
L-T,"My class and I finsh the bookA Long walk to water an it was really good.We should really build pipes around places where people cant get water"
L-T,Even if we get ground water we still have to filter it.
L-T,Mosquioes are the most different creature on the planet because its one of the only living creature carry diseases
L-T,i told you you have to do a 2 finger click when you do that you have to click the open link to new tab.
L-T,DID YOU KNOW THAT ANTS HAVE BEEN ON EARTH SENS DINASORS AND SURVIVED THE ICE AGE
L-T,[ - is that they NEED food to survive!!- ]
L-T," soil is a wonder and i've never heard of white soil. and anyway soil is used for many things like plants,chipmuncks and people."
L-T,"[ - is that most water are dirty in villages, and If we install filters in villages so they can be clean.- ]"
L-T,[ - is that if we find a way to filter saltwater it could help humans- ]
L-X,[    A better theory  - is like how an ants or whatever are working or somthing couse you can wach videos- ]
L-X,[    My theory  - Do you know energy carries all the time.right now energy is being carried from a plant to little animal to big animal back to little animal to soil and it repeats agian and again.- ]
L-X,"[    My theory  - I think worker ants do most of the work, the worker ants would be building the ant hill. I agree that the ant hills would be made out of dirt too.- ]"
L-X,[    My theory  - if ants build ant houses and they carrie the grains of sand won't they fall of- ]
L-X,[    My theory  - if you need any ideas dont water the ants. Ants could die if waters hits ants. build just a few ant hills. Because thousands of ants live in one ant hill
L-X,"[    My theory  - Is i think if you wanna see if it is a living. It has to grow somthing and need water to live..- ]    
[    New Information  -A non living thing does not need water to survive.- ]"
L-X,"[    My theory  - Is if a venomous or poisonous animal eats another venomous or poisonous animal, some will survive, and some will maybe die. some animals eat venomous or poisonous animal as a food sourse, but maybe another animal can't survive it.- ]"
L-X,"[    My theory  - is if you crush a seed and give it water, soil and sun it will grow- ]"
L-X,[    My theory  - is it flips over- ]
L-X,[    My theory  - is many apples rot because the weather is changing - ]
L-X,[    My theory  - is maybe that the male might become king of the ants- ]
L-X,"[    My theory  - is over time, I think that the stem of the apple gets weaker and weaker, and sometimes the wind might blow the apple off the tree and probably some animals nock them off too.- ]"
L-X,[    My theory  - is that a bird or animal flys over and drops it into the courtyard and then lays eggs that make more spider which make more and more and more until they go exsticked or the eco system dies.- ]
L-X,[    My theory  - Is that air works to clean up are ecostyem by blowing dead leaves away or to barry it - ]
L-X,"[    My theory  - is that an Anthill is prepared by worker ants that are strong. (Like not ants that are just born)- ]    
[    A better theory  - Is that the Queen ant could get a part of a different colony who the queen says in Ant Language could say ""Build me an Anthill!""]"
L-X,"[    My theory  - is that animanles clime under ground to the court yard and eat bugs and frogs other animales to how do all those other animanles
- ]"
L-X,[    My theory  - is that birds carry them over- ]
L-X,[    My theory  - is that I usually see moss on the dark areas of trees. So I am thinking it forms on dark areas. I also think it forms when its dewy and wet.- ]
L-X,[    My theory  - is that if a predetor is close it will turn over to blend in- ]
L-X,[    My theory  - is that if moss dies out then it will create a problem wave in the ecosydom many animals will die and plants will to because it provides water on those hot days when there is no water- ]
L-X,[    My theory  - is that it will still live but it cant do thing as fast it will walk way slower and it may die because it cant get to food on time.- ]
L-X,"[    My theory  - is that jaguars don't really eat chimpanzees, and that people from africa don't kill and eat jaguars... but I think that chimpanzees might eat ants. Good work overall.- ]"
L-X,"[    My theory  - is that mabye 2 grass hoppers went arcross the top of the building and had a lot of kids (grass hoppers) and thats how- ]    
- ]    
[    This theory cannot explain  - how the grass hoppers made it across- ]"
L-X,"[    My theory  - is that maybe plants
make food. The roots also need air so they can get nutrients and Plants need air. They use the carbon dioxide in the air for water because there is 1% of water in air. It is called photosynthesis. (some info from google.)
- ]"
L-X,[    New Information  - All ants have different jobs. As they grow they get darker.Ants go faster since they have tiny legs.there can be a thousands of ants in a anthill. If a ant get feed the right things they can be a queen.- ]
L-X,"[    New Information  - Almost every ecosystem needs soil for their environment. Soil is a massive help towards growing plants and being homes towards many insects. Without soil, plants wouldn't grow and the food web would go wack without all the producers/plants. - ]"
L-X,"[    New Information  - Almost every ecosystem needs water, to grow its enviornment and its whole species. Every animal needs water, plants need it in order to grow too. Without plants in the food chain, it would go wack, making a species over populated and then go extinct. - ]"
L-X,"[    New Information  - I learned is that abiotic means decomposition by a chemical process, and that biotic means decomposition of living orgonisms.- ]"
L-X,"[    New Information  - Peat is formed by decaying moss and plants. This is important because peat is a fuel. It can be used for fertilizer, burn for fuel, and eventually, it becomes coal.- ]"
L-X,"[    New Information  - The sun provides humankind with light and heat to create new earth habitate. It also provides plants to grow to help the food chain. Sunlight also helps with weather, which weather helps ecosystems too. Sunlight can cause droughts when there is less rain and intense rain.- ]"
L-X,[    New Information  - You can tell how old a tree is if you cut it open a bit you see circles 1 circle for every year- ]
L-X,[    New Information  -When ants die the other ants leave it alone but after two days they carry it to the ant graveyard. They do this because after two days it starts to smell which gives signals to the ants that it is dead.
L-X,"<blockquote>

I learned that the food chain is what connects animals.
[    My theory  - is that the food chain is in regions because pandas are only in Asia so something in antarica can't eat it.
[    A better theory  - I have is that somehing in both places can connect them. Mabey something that live in one place gets eaten by something tat lives there and in another place and that animal gets eaten by anther animal.- ]    
- ]    
</blockquote>"
L-X,"a plant can grow without real sunlight but if you dont have real sunlight it has to grow withartificial sunlight (lamp,light,night light) but a plant can not grow without sunlight"
L-X,"A species is a group of organisms that are so alike they classify as a group,to be a type of species the organisms have to be able to reproduce for example a Mule is not a species because it is not able to reproduce."
L-X,Air+water+sunlight=wind water makes clouds and if you add too much wind you'll make a thunderstorm or atornado
L-X,"All moss needs to haveSPORES to live cause
that is how water and air gets into the Moss
or the plant"
L-X,All plants usesunlightto make food (sugars) in a process called photosynthesis
L-X,another reason why living things need energy is because if you don´t eat you can starve and cannot live
L-X,"ants are super strong, so they dig the hole quiqly even after it gets destroyed"
L-X,apples fall off the trees in winter because they get weak.
L-X,Atoms are small particles (building blocks) that are everywhere. They are made up of a central dense nucleus which is surrounded by one or some more lightweight negativity charged particles that are called electrons.
L-X,"carbon is everything, without carbon there would be no universe"
L-X,"Decomposersbreak down the remains of dead plants and animals and, in doing so, releasecarbon dioxidethrough respiration."
L-X,energy can come from the sun and fossil fules and the suns energy is the main source of life like the plants convert it into food for them. and then an anamail comes along and eats the plant and absobs the energy.
L-X,first apple trees need sun light to grow and the rain then it keeps growing and growing untill it becomes a big apple tree with tasty apples on it
L-X,flamingos are born gray but they eat a type of plant and a type of mineral in the plant turns the flamigo pink. it should be the same with ants
L-X,I agree with Varsha becasue I onlny see moss on tree bark and the ground/dirt.
L-X,"I agree with you, because trees and plants can not live with out chlorophyll."
L-X,"I also think that the moss grows to the north, because the north is colder and moss usually grows in cool and wet conditions."
L-X,I also think that the moss is effected by the tree position.
L-X,"I Can Add On To That Beacuse When The Weather Is Putting The Pressure On To The Apple And Making It Fall Off The Tree Its Like When Someone Were To Push You Off The Edge Of A Pool, The Pressure Of The Person Pushing You Is Putting Impact On Your Boby And Therefore Making You Fall Into The Pool. Also I Agree With You Saying That If A Person Were Sick Its Like An Apple Slowly Rotting Because It Dosn't Have The Nutrients To Grow Off Of."
L-X,I can add on to that because when weather puts the pressure on the matter it can make it transfer into a different shape or fall apart like if there was a Tsunami the waves are so strong that they can make houses and buildings fall apart and it can squish cars and make them flat or put them into a different shape or like when you pour water into a cup it takes the form of the cup.
L-X,I dissigry they carry sand one by one I think.
L-X,I don't think plants have energy I think they have nurtrients that turns in to fuel/energy for the thing thats eats them.
L-X,"I don't think the moss will die out because when moss dies, it will become rich soil for new mosses and plants to grow."
L-X,I dont think metal ever lived.
L-X,I dont think so because what if a bee died in it?
L-X,"I learned tha there are over 12,000 types of ants. Also they are soical insects witch mean they move in larage groups."
L-X,I noticed that maybe only some trees have moss growing to the north maybe like a compass moss will grow to the north because there is something there what is that something
L-X,"i predict that the moss on the ground will keep growing if it gets water and sun or else it will die .
[    My theory  - is that the cold weather and the rain will keep it alive . Or the rain will sit there and the cold will freeze it- ]"
L-X,I think once the ivy interacts with the skin it will infect the outside layer of skin and the Interaction will cause an infection from bolth the ivy and the skin and that will create the rash. :)
L-X,"I think that the weather is making the apples fall down beacause the wind is putting preser on the apple.
[    My theory  - is that when the apples fall down they rot because they don't get the nuterents they need- ]    
[    I need to understand  - that the applesare like people if the don't get there nutrents they get sick.- ]"
L-X,"I think that there is nutrients in thing animals eat that give them energy, if they can't get energy they might be a canirvor if it's a plant because they can't convert those nutrients"
L-X,I think you miss understand what spores are. Spores are kind of like the seeds for moss exept there´re microscphic.
L-X,I think your 2 answer is correct and that it is probably a different type of moss
L-X,if a feamle ants eat the right food they turn into queen ants
L-X,if an ant eats the right kind of food it can become a queen ant!
L-X,In Photosynethesis the plant will use energy from the sunlight to convert carbon dioxide from the atmosphere into simple sugars. A plant needs water and sunlight for food.
L-X,In the daytime the hot air comes from the river and than it goes up in the air and than the cold air replaces it. In the courtyard when its about to be winter the nights are cold but in the summer the nights are worm by the ways the air cycle in the daytie is the opposite of the air cycle in the nightime.
L-X,IS tHAT the green side might be for camofloging with the leef and brown side for sand
L-X,it interacts with humans because if it is contagous than it can spred around if you tuch it.
L-X,it probably grew like that over time.Maybe something happened to it.
L-X,leaves absorbe the sun light and water and creates the suger that it uses to live .
L-X,maybe a cherry tree or some type of trees full of fruits.
L-X,Maybe small animals like ants for a nest or a birdwhen the moss is on the tree the bird might use it for it's nest.
L-X,"Maybe The Ant That Eats the right food will not be the king because it dosen't lay babies.
But it can lead the other ants to find another group with a queen!"
L-X,Maybe there is somethingattracting the moss so it goes north?
L-X,Mosquioes are the most different creature on the planet because its one of the only living creature carry diseases
L-X,Moss only grows on the northern side of tress if the tree lives in the northern hemisphere.If the tree lives in the southern hemisphere the moss grows on the southern side of trees
L-X,Moss will grow better in damper places because it takes in all the water in the air.
L-X,"Most animals need water to survive, water allows metabolism occur which is the process that drives all the biochemical reaction that take places in cells"
L-X,"Most likely, it would not grow. Just because that the roots are whatSTARTthe process for the tree to grow.
[    My theory  - mostly, is that the tree will not grow anymore, but will still live... Unless you cut it or it falls.- ]"
L-X,"My theory is you can feel the sun on you even if it? far away because the rays give off a whole lot of energy, the sun reflects on a cloud and a cloud shoots to the ground like a mirror"
L-X,My theroy is that white soil interacts with the plants the same as brown/regular does because I have observed NO CHANGE between either white soil or regular/brown soil. My hypothisis is that they are just diffrent colors and I do not think that that change makes a diffrence of how they grow.
L-X,"no, because metal is not madde out of anything living."
L-X,noah another term is apex prdetor Wich means top of the food web
L-X,"out side in the courtyard I found a brick wih a small patch of moss in the middle of the brick touching no other patches of moss
[    I need to understand  - how the moss lives- ]    
[    This theory cannot explain  - because I have not gatherd enough informaition- ]"
L-X,Photosynthesis is the process by which green plants and some other organisms use sunlight to create foods from carbon dioxide and water.
L-X,"Photosynthesis is the process used by plants, algae and certain bacteria to harness energy from sunlight and turn it into chemical energy. Here, we describe the general principles of photosynthesis and highlight how scientists are studying this natural process to help develop clean fuels and sources of renewable energy."
L-X,"Poison in poison ivy, poison oak, and poison sumac is called urushiol and it is used to protect the plant. NEVER burn the plant, because if the urushiol gets in the air and you breathe it in, it will most likely kill you."
L-X,Rhizoids are the super thin roots that hold the moss in place. They aren´t very strong so you could pick it up without struggle.
