Complexity_level,text
L-EF,A convex mirror since it spreads the light out lets you see more of the stuff behind you A concave mirror since it concentrates light lets you see close up Concave mirrors are used by doctors to see up close 
L-EF,They also have something called the law of reflection The law of reflection is the angle of incidence equals the angle of reflection To clarify that if light hits a flat mirror at say a 75 degree angle it is going to come off the mirror at a 75 degree angle 
L-EF,You can add another lens to one of those lenses also A double concave lens would spread out the light and a double convex would concentrate the light 
L-EF,There are two kinds of light Natural and artificial Natural light is light from a natural light source and artificial light is something that is made from a artificial light source like light bulbs 
L-EF,But first natural light There are two sections that I am going to write about First photoluminescence Photoluminescence is made from a living thing Like electric sale They make their own light Therefore electric sale are electroluminescent So are glow worms squids fireflies and even bacteria and fungi 
L-EF,The second thing is fluorescence That is made with friction Like when two stones rub together They make fire whits is heat and light That is fluorescence 
L-EF,News flash If you put a red balloon inside a white balloon and shine a laser at it the laser will pop the red balloon but the white balloon will be unharmed 
L-EF,And umbra is made when you shine a light source over an object that is bigger than the light source That makes a big shadow that is pretty darker 
L-EF,A penumbra is when you shine a light source on something that is smaller than the light source That makes a little umbra and a penumbra which is lighter 
L-EF,Eye cones are things that are in your eyes and they see every thing is upside down The image goes threw the eye cone and to the brain and the brain turns it rightsize 
L-EF,fl you want to make a rainbow you put a prism down and you shine a flashlight at it All the colors will come out the other side
L-EF,An umbra is a dark shadow and a penumbra is a light shadow for instance if a light is really dim you will have a penumbra if the light is sting its an umbra 
L-EF,We did an ensnarement with different colored projector lenses and an opaque ball handing from the sling and we saw shadows First we saw 1 shadow when we terned on 1 light there was a dark shadow when we turned on 2 lights there were 2 light shadows and uprise surprise when we toned on all the lights there were 3 light shadows 
L-EF,Shadows on the earth are not completely black but the shadows on the moon they are 
L-EF,The rainbow is made up of colored light The colors of the rainbow are red orange yellow green blue indigo and violet 
L-EF,There are three eye cones in our eyes and the colors are red green and blue 
L-EF,A concave object is is pushed back and if you look into a concave mirror you see yourself upside and 
L-EF,a convex object is pushed out and if you look into a convex mirror you see yourself right side up but you are very large 
L-EF,When colored light is shined at a opaque object the shadow is black like a normal shadow but when you shine two colored lights there are two shadow and the colors are the colors of the light 
L-EF,Sundials are a form of telling time You can tell the time by the position of the shadow 
L-EF,Shadows also are used to tell directions like north and south you also look at the shadow and that will tell you the direction you are walking in 
L-EF,A concave mirror is a mirror that goes in and when light is shewn on it the light gets focused 
L-EF,A convex mirror is a mirror that goes out and when you shine light on it the light bounces off straight looking 
L-F,All of the secondary colors mixed together equals white light 
L-F,A transparent object is clear and lets 100 light pass through 
L-F,A translucent object is clear swell but only lets 50 go through 
L-F,An opaque object lets 0 through 
L-F,The law of reflection on a flat mirror is The angle of incidence equals the angle of reflection 
L-F,The secondary colors are yellow cyan and magenta yellow indigo and purple 
L-F,Red and blue make magenta 
L-F,Blue and green make cyan and 
L-F,green and red make yellow 
L-F,All three primary colors make white 
L-F,Light and materials The most useful materials to use in experiments about light are lenses and mirrors But first mirrors There are two kinds of mirrors There names are concave and convex 
L-F,You cant forget flat mirrors There sort of in the middle Flat mirrors are pretty important to 
L-F,That law only works for smooth mirrors though 
L-F,On bumpy mirrors the reflected ray would go in all directions That is a called a diffused reflection 
L-F,Now lenses There are two kinds of lenses Concave and convex Just like the mirrors they do the same things 
L-F,Lenses are transparent 
L-F,There are two other forms that Translucent and opaque 
L-F,A transparent object means see through 
L-F,a translucent object colors the light and 
L-F,an opaque object means that it stops the light completely 
L-F,Now  artificial light First chemiluminescence Chemiluminescence is when chemicals react to make light 
L-F,Then there are lasers Lasers are extremely bright and very strong They can go through anything 
L-F,There are two different ways you can play with shadows One is an umbra and the other is a penumbra 
L-F,Those are the small the things to do with shadows but there are much bigger things Those things are eclipses There are two eclipses that we know of Solar and lunar 
L-F,3 Is it true that we cant see without light Of course not 
L-F,The colors of light I think are in the rainbow winch are redOrangeYellowGreenBlueIndigoand Violet 
L-F,The primary colors of light are red green and blue 
L-F,the primary colors of pigment paint are Bluebeard yellow 
L-F,There are 2 rinds of light natural and artificial The kind of light that is in your home is artificial if all the windows are covers 
L-F,Photoluminescence is light made by animals such as fireflies and the tiny fish that live at the bottom of the sea winch my mom loves 
L-F,The aurora Borealis is very bucketful it is light that hits the sky probably threw water that is why it looks waive 
L-F,fl you want to make white light you mix red blue and green together and you have white light 
L-F,A lunar eclipse is when the earth is in front of the moon 
L-F,a solar eclipse is when the moon goes in front of the earth 
L-F,A concave mirror is a mirror that is bent in 
L-F,A convex mirror is a mirror that is bent out 
L-F,Photoluminescence is made by animals whose habits don't have much light 
L-F,Misalliance is made by semicircles 
L-F,Transparent objects are objects that you see threw 
L-F,translucent is when only some light can shine threw 
L-F,concave mirrors reflect light out and convex mirrors footrace the light 
L-F,the law of reflection on a flat mirror is the light goes onto the mirror and bounces in the isopleth direction 
L-F,the law of diffuse refection is the light goes to the mirror and bounces in the same detection 
L-F,concave lenses and light rays help near sited people see far sited and 
L-F,convex mirrors help far sited people see near sited 
L-F,solar powered things are made with solar panels 
L-F,lasers are a toolbox they melt mettle 
L-F,An penumbra is a shadow shining around the shadow 
L-F,An umbra is a dark shadow that comes from a small light 
L-F,An opaque is an nontransparent thing 
L-F,Chemiluminescence is produced by a chemical reaction 
L-F,Luminescence is made by living things 
L-F,Lasers are very bright and intense and can burn through anything 
L-F,Things that glow have florescences 
L-F,Co lours of light The primary colors of light are red blue and green 
L-F,And the secondary colors of light are yellow magenta and cyan 
L-F,Black light is made up of all the colors 
L-F,and white light reflects everything 
L-F,If you look at something that is blue all the colors are absorbed except blue and that is for every other color 
L-F,Light and materials A transparent object is a see through 
L-F,a translucent object is see through but a little burier 
L-F,An opaque object is not see through 
L-F,The law of reflection is if light hit s a mirror on a 90 degree angle and it goes back ons 90 degree angle 
L-F,Diffuse reflection is if you crumple tin foil the light goes all over the place 
L-F,A convex lens concentrates the light 
L-F,a concave lens spreads the light out 
L-F,the primary colors of light are red green and blue 
L-F,The secondary colors of light are Yellow magenta and cyan 
L-F,White light is made from the primary colors mixed 
L-F,If you shine light on a prism it makes a rainbow
L-F,Eye cones are cones in your eyes that help you see colors 
L-F,Northern lights are colored lights 
L-F,Transparent objects are objects that can not be seen through and are opaque 
L-F,Translucent objects are objects are you can see through but not perfectly 
L-F,An opaque object is a object that is sold and cannot be seen through 
L-F,The law of reflection is the angle of incidence equals the angle of reflection 
L-F,If you shine a light source on a crinkly piece of tinfoil the reflection goes every where and is called a diffuse reflection 
L-F,A concave lens goes in 
L-F,and a convex lens goes out 
L-F,Solar panels are panels used with light 
L-F,Photoluminescence is a animal that makes its own light 
L-F,Chemiluminescence is chemical made light 
L-F,fluorescence is things that glow like a glow sticks from a party 
L-F,Lasers are a really strong form of light 
L-EF,"Ants can carry dirt on their back like when they carry food. ant hills has lots of rooms, like one of the room is where the queen lives and lays eggs. If There is no queen ant, but there is a ""King Ant"" Which is not a tig maybe the ""King Ant"" Leads their ant colonie to another ant colonie where that ant colonie has a queen"
L-EF,"The information I have learned is all from brainpop.[ - There are over 12,000 species of ants, many species have different behaviors. I have also learned the ""exoskeleton"" around the ant protects the ant, but it also helps the ant move about. My final thing I learned was that male ants are called ""drones"" and their only job is to mate with the queen to create eggs, afterwords, they die.- ]"
L-EF,some trees change color and die during the cold weather in the fall and in winter. But some of them like the tall GREEN tree and pine trees. Now you know why pine trees are christmas trees. Also It would be a little weird if you hang ornaments on deciduous trees. deciduous trees are those trees that chane color in the winter and die.
L-EF,Salva has a journey to his home town to eathiopia. At the beggening of the journey he had to walk and than get the honey and than walk some more and than get his uncle to join his journey and than let his uncle to hunt down food and than eat the food and than walk some more and than help fix the boat and than test the boat and than eat some food and than get mosquito bites and than travel on the river.
L-EF,for this experiment at school that I did at class was that we tried to move water from the ground to the table and we kind of had some mistakes the litle plugs kept coming of and we did not get much water in the first test but on second we improved so it shows me that when you first do somting it does not go well but if your trying again you will succeed
L-EF,"Our Test diagram was the 3 way vowel on top and the pipe in the water the first test we got 41 ML and the difficulties we had were keeping the pipe in the water and the 3 way vowel we had trouble working it so we wasted some time. What we modified we taped the pipe to the cup so it can stay and taped the cup to the table just in case, the water we moved was 101 ML our difficulties were turning the thing on the 3 way vowel fast, our controls pulling and turning the thing on the 3 way vowel and the thing that was hard and not fair was you can not touch the other things. In Enrichment some people went outside to get water they got a bit of water the people inside got more and we had to put it on our heads."
L-EF,"When we did our latest project, It was about filtering water. unfortunetly, our water was gray. I think it was becuase of too much air carbon. we used it in two of our steps instead of one. next time, we need less carbon, and also switch the steps around. filtering water is important because nya's sister got sick from drinking dirty water. my theory is that she got sick because there are actually nitrates in dirty water an nitrates aren't good for the human body. New information that I want to learn is ""What chemicals are in nitrate and how are they bad for us to drink? and how are they made exactly?"""
L-EF,"In the last chapter ofA Long Walk To Water, Salva visits schools to talk about the project and to raise money. but then it skips two years ahead to 2009. nya looks at a man holding up a poster. uncle read it out and now they have clean water! as soon as I found out my prediction was that the man was salva and he was doing his project there. and I was right! but I also found out years ago salva's tribe was in war with nya's. I know this becuase nya said that salva had different markings/scars on his face. also, when nya got the clean water, she was looking at the clarity of how it was so clear. this made me compare it to when we were filtering the water and how it was a little bit more clear after. I was also suprised when it was all based on a true story except for some parts. this made me compare to when we had a budget of 100$ and we needed to buy the materials without spending too much and we had to pump it and filter it and it was very hard but I think it was harder for salva becuase he needed the right materials and they were more expensive."
L-EF,[ - in each ant family( ant hill) there is one queen ant. the queen ant gives birth to babies. When the baby ants are born they are usally white. as they grow up they turn black.- ] thousands and thousands ofants live in one ant hill like an apartment. ants eat sweet fruits and other sweet things. there are many different kinds of ants. Ants live everywhere!!!
L-EF,"[-Grasshoppers go through 4 stages of their life cycle egg,Nymph,adult Grasshoppers, and death. A nymph looks like a little adut Grasshopper.But with out wings - ]"
L-EF,"I think you miss understood. This is the mosse‚s spores perpuse :) :Mosses reproduce using spores, not seeds, and have no flowers. Moss gametophytes have stems which may be simple orbranchedand upright or prostrate. Their leaves are simple, usually only a single layer of cells with no internal air spaces, often with thicker midribs."
L-EF,"groups of ants are called coloniessome ants are so small a person can barely see themsome ants eat small animals, some insects, and some plants and more foodsants are soocial insects"
L-EF,"[ -After what bill said: plants are producers and animals that eat plants are herbivores. when herbivores eat the plant, that plant that has stored energy that goes into an animal willthen the animal have energy as well. an animal that eats a herbivore is called a carnivore. the energy will go into the carnivore. when animals die there is something called decomposers which take the energy from the animal and put it in the soil for new plants to grow there. this is called a food web. - ] Quote from Bill Nye the science guy: food is fuel and energy. - varsha's add on information!"
L-EF,"[ - Segmentation can help the earthwormmove. Each segment or section has muscles and bristles called setae. The bristles or setae help anchor and control the wormwhenmoving through soil.The bristles hold a section of the wormfirmly into the ground while the other part of the body protrudes forward.Here's a picture of what i'm trying to explain.Image -> https://kf6.rit.albany.edu//attachments/5b87586745b8a02554df72de/5bcde679e196dc4872d2ce92/1/mating_worms.gif"
L-EF,"[ - is that rain comes into the mushroom, which makes the steam or smoke (what...)- ][ - That mushrooms have no holes. - ][ - How it comes to there spores? Is it Moss?- ][ - about this, (from BrainPop), is that when spores (or something) does a thing called Budding, that makes it come off the mushroom (not really) this makes it (in my thinking) let the smoke come out when you flick it.- ][ - More info I have is that the mushroom is called the Puffball Mushroom.- ][ - (as of 12/6/18) They dont spur out steam or smoke.- ][ - (As of 12/10) The Puffball ISN'T A MUSHROOM. It actually is a fungi, but isn't a mushroom. (What?)- ][ - More, the smoke or steam is actualy DUST LIKE SPORES! So that means, that the smoke is actually SPORES, That look like DUST!- ]I guess I found the answer to my theory!... or did I?[ - I see that they get the spores out from getting Impacted (like the flick I saw at the Albany PineBush)- ]I guess that's it...Here is a picture!Image -> https://kf6.rit.albany.edu//attachments/5b87586745b8a02554df72de/5c0ea49ec0c1561fdba72c41/1/Screenshot 2018-12-10 at 12.37.47 PM.png(C) 2018 WikipediaA Puffball (mushroom)"
L-EF,"[ - fungi like mushrooms,midew,andtoadtools are not plants .They dont have chorophyllso they cant make their own food. fungi release enzymes that decompose dead plants and animals .- ]"
L-EF,"Hello I am Timmy and I learned about coyotes position in the food web. coyotes are the top predators in the pine bush ecosystem and will eat deer, rabbits, rodents, chipmunks, carrion and much more. coyotes will also eat berries and fruit if they need to, but they mostly eat meat."
L-EF,"Parts of a plantThe blade is broad and flat. A stalk attaches the blade to the stem. A simple leaf has one bade and a compond leaf has several blades on the same petiole.Veins in the leave carry food and water from the leaves to the rest of the plant. They also make a strong support that give the leaves its shape. The veins of a broad leaf form a netlike pattern. The veins of narrow leaves are parallel. ( leaves size are also adapted by habitat and maximize photosynthesis.)"
L-EF,"Plantshave only three tissue types: Dermal, Ground and ,Vascular. Dermal tissue covers the outer surface of herbaceousplants. Vascular tissue includes xylem, phloem, parenchyma, and cambium cells. Two views of thestructureof the root and root meristemby Elena Delrio"
L-EF,"The following are examples of structures and organelles that can be found in typical plantcells:Cell (plasma) Membrane: This thin, semi-permeable membrane surrounds the cytoplasm of a cell, enclosing its contents.Cell Wall: This rigid outer covering of the cell protects the plant cell and gives it shape.Chloroplast: Chloroplasts are the sites of photosynthsisin a plant cell. They contain chlorophyll, a green pigment that absorbs energy from sunlight.Cytoplasm: The gel-like substance within the cell membrane is known as cytoplasm. It contains water, enzymes, salts, organelles, and various organic molecules.Cytoskeleton: This network of fibers throughout the cytoplasm helps the cell maintain its shape and gives support to the cell."
L-EF,"Endoplasmic Reticulum (ER): The Endoplamic Reticulumis an extensive network of membranes composed of both regions with ribosomes (rough ER) and regions without ribosomes (smooth ER). The ER synthesizes proteinsand lipids.Golgi complex: This organelle is responsible for manufacturing, storing and shipping certain cellular products including proteins.Mictotubules: These hollow rods function primarily to help support and shape the cell. They are important for chromosomemovement in mitosisand mieosis, as well as cytosol movement within a cell.Mitochondria: Mitochondria generate energy for the cell by converting glucose (produced by photosynthesis) and oxygen to ATP. This process is known as respiration.Nucleus: The nucleus is a membrane-bound structure that contains the cell's hereditary information (DNA).Nucleolus:This structure within the nucleus helps in the synthesis of ribosomes.Nucleopore:These tiny holes within the nuclear membrane allow nucleic acidsand proteinsto move into and out of the nucleus."
L-EF,"Leaves have unique structures, called veins, that transport liquids and nutrients to leaf cells. Veins also carry the products of photosynthesis back to the rest of the tree.A tree leaf has several types of veins. The central one is called the midrib or midvein. Other veins connect to the midrib and have their own unique patterns.Tree leaf veins in dicots (we also call these trees hardwoods or deciduous trees) are all considered to be net-veined or reticulate-veined.This means that the veins branch from the main rib and then sub-branch into finer veins.There are two classifications you need to"
L-EF,"Peroxisomes: Peroxisomes are tiny, single membrane bound structures that contain enzymes which produce hydrogen peroxide as a by-product. These structures are involved in plant processes such as photorespiration.Plasmodesmata:These pores or channels are found between plant cell walls and allow molecules and communication signals to pass between individual plant cells.Ribosomes: Consisting of RNAand proteins, ribosomes are responsible for protein assembly. They can be found either attached to the rough ER or free in the cytoplasm.Vacuole: This plant cell organelle provides support for and participates in a variety of cellular functions including storage, detoxification, protection, and growth. When a plant cell matures, it typically contains one large liquid-filled vacuole."
L-EF,"Fruits, vegetables, and flowers come from plants. Plants include ferns and mosses, but not mushrooms. They live in soil, water, or even the air. Leaves have something inside that can turn sunlight into food. Flowers and pollen are needed for plants to make fruit and seeds. The sweet smell of flowers attracts bees and butterflies to spread pollen to other flowers. The bugs drink the nectar and the pollen sticks to them. Find out how plants help us survive."
L-EF,"Plants need carbon dioxide, sunlight, and water for photosynthesis. Photosynthesis is how the plant makes oxygen and food."
L-EF,I have learned that moss detaches from the thing it's on when it's going to start to die. I know from my experiment of takeing detached moss and putting it into good soil. After a few of days it was no longer detachable.
L-F,squirels are fat
L-F,[ - mosquitos are the most deady creatures in the world. they can cary thousands of deiseases.- ]
L-F,dont let ants out and with a parant you can do experiments
L-F,i have to say that penguins can't fly ecause there only home is the artic! and they have to stay there! also because they where built for the artic to!
L-F,I think berry trees have red stuff on it.
L-F,[ - is that worms in the courtyard only come out when you lift some thing wet or when it rains then when the rain comes the worms come up from out of the dirt and i know i hav seen it .- ]
L-F,the moss will eventually all die at least therse a 50%50 chance that it will
L-F,there are a billon ants in a ant hill
L-F,[ - Moss can only grow in a clean enviroment.Moss can't grow if there is pollution.- ]
L-F,I don't think plants have energy I think they have nurtrients that turns in to fuel/energy for the thing thats eats them.
L-F,today we did a water challenge. the challenge was that you had to move 100mL of water 100 centimeters to another beaker. the challenge was a bit hard at first but when we got a hang of it.
L-F,"Our plan worked! Here are our stuff we had, 4 tubes 1 ,3 -way valve , 6 connectors , 2 beakers (always), and a sringe , and a measuring tape."
L-F,"[ - When we worked in teams of 4/3, We made a tube that we could fill water with and we made it to the second challange- ]"
L-F,"During this experiment, I learned it's kinda hard to transfor the water to the cup because you have to come up with a plan etc."
L-F,"well i guess it could be hard if you did not have a plan but other wise, It would not be that hard."
L-F,starit was esey up thehoill
L-F,[ - is- ] that we used the brown filter first than we used A carben then white filter and 150 0
L-F,Our Nitrate level was 50. Our groups plan is in my section but failure is a road to sucsecion
L-F,"1. Sugar2. Carbonation3. Water"
L-F,i think that they have what they need they have food water and sun
L-F,maybe a cherry tree or some type of trees full of fruits.
L-F,there may be food in the tree
L-F,[ - is the apple fell of the tree and the decomposers eat the apple and the apple got less energy and rotted.- ]
L-F,I think the worms use the slime on their bodies help them to move around in the soil.
L-F,"Maybe we can install underground pipes, that go to all of the villages, and then the water can go through a filter, and be cleaned and ready to drink."
L-F,So my theroy is that we could we can put water towers in different areas then we put pipes in
L-F,"My theory is that if you drank only sugar drinks for 2 weeks, these could be some of the results:*You might get diabetes*Your teethmight rot and fall out*You might have a hyperactivity seizure*Your organs might get weaker because they had too much sugar energy and shorted out.*You would gain a lot of weight*You might get dehydrated if there is caffeine in your drinks.*Your blood sugars can spike and drop, making you hyper and tired."
L-F,"I dont think we can make water.We get our water from the rain or ground water and other types of ways, these are like the types of ways we get water"
L-F,[we can use ships to get it to poor courtys or bulid pips ouder nith the ocan to carry the water
L-F,You can create water but it would be dangrass and we might loose osgyan.
L-F,resour
L-F,"In science we planted beans on 11/31 now it is 12/3 and there was no progress then i looked up how long will it take so[ - is that on 12/7 or 12/10 it will show some progress- ]"
L-F,I agree with Serena because the plants made no progress over the weekend. So I will also check with Serena if the plants made any progress on the 7th of December and\or 10th of December.
L-F,Flora and I am doing a experiment with moss. We put moss that was half way dead in a cup filled with dirt inside the cup there is a plant which was detached from the ground with it's roots and we water it every 3 of 4 days.
L-F,Today is the 10th of dec there is a little progress the beans are swealing like crazy i'm going to continue my work and keep checking and write more on those days
L-F,Sqwirls and chipmunks live in trees
L-F,"[ -ants bodys are divided into 3 main parts. head, thorax and abdomen- ]- ]"
L-F,"[ - Ants work togther to do a ot of things like build ant hills.Ants bodys are devided into three main parts...the head, the thorax, and the abdomen!"
L-F,[ - ants are born with wings and when some ants get older there wings fall of- ]
L-F,[ - ants live in groups called colonies- ]
L-F,Ant hills are nonliving things people
L-F,"[ when a ant is born it is whiteand it gets it color when it gets older- ]- ]"
L-F,"[ - Ants have three main body parts, the Head, the Thorax, and the Abdomen- ]"
L-F,[ - ants love fruit and eneything sweet- ]
L-F,[ - if a ant is feed the right food it will become a queen ants- ]
L-F,[ - queen bess lay the eggs- ]
L-F,[ - When an ant builds a ant hill they make tunnelsin they ants hill like rooms- ]
L-F,"[ - Ants do not find the hills they build them with dirt!- ]But I am not sure how they build them. I am pretty sure they work together to build it I will have to find that out!"
L-F,yes exactly thank you its also made from sand and pine nedles
L-F,[ - Ants do not just find th hills- ]
L-F,i think a few years at most
L-F,you should make your question longer because bees live 122 to 152 days or early bumblebees can live 28 days
L-F,so far what i know is that rain after it gets dehydrated it creates mud and later after thats done it creates soil
L-F,moss forms by the little seeds that are let go by the moss
L-F,[ - is that moss lets go clusters of seeds into the air and let the wind carry it away- ]
L-F,it probably grew like that over time.Maybe something happened to it.
L-F,"moss grows in cool and wet conditions, and the moss groes back every spring after winter."
L-F,"[ - is that weather is a super strong force that uses lots of different matter like wind, water,houses and more.- ] weather can c HH znge a lot of things. LIke people if it always snowed no crops could grow and all living things would die out."
L-F,Spores carried by wind. They also need a little moisture.
L-F,"[ - Ants sleep in the winter, they dig their colonies deeper below the frost line and can be frozen without harm.- ]"
L-F,Spores carried by wind spread the moss.
L-F,moss dosent just grow on trees it wiil grow on most things if it has moisture it will grow
L-F,They need moisture and shade to grow.
L-F,Small animals and insects live in moss.
L-F,Ants make there ant hills out oit of dirtand make a hole
L-F,"ants are super strong, so they dig the hole quiqly even after it gets destroyed"
L-F,there may be thousands of ant holes
L-F,there are alot more then a thousand ant holes on earth more like BILLIONS of ant hills.
L-F,ants has recepters whitch could detect food or danger
L-F,"[ - I think worker ants do most of the work, the worker ants would be building the ant hill. I agree that the ant hills would be made out of dirt too.- ]"
L-F,The Need The Sun For Giving Them Nutriens
L-F,[ - is that they eat anamals that cant hert them that much- ]
L-F,"[ - Is, that the white and black catipiller is piosonous.- ]But some one else thinks there is another black and white catipiller in florida but I disagree."
L-F,[ - is that birds carry them over- ]
L-F,[ -wonce one gets in it lays eggs whitch makes more and one probibly crawled on the roo- ]
L-F,[ - is they might crall over the school like going on it and crall on to the roof to go in the courtYARD - ]
L-F,[ - is that if a predetor is close it will turn over to blend in- ]
L-F,[ - is it flips over- ]
L-F,looked like the start of a bee hive
L-F,"The trees get nutrious y the water feeding the roots, and the sun!"
L-F,"There can be a lot of different animals.[ - insects are anials too.- ] If insect are animals there is so many types of animals like grass hoppers,ants mousqutioand other different insects ."
L-F,They have sounds that they make!
L-F,A mousqutio is a arachnid so is a scopein and a spider.
L-F,"The animals and insects that live in the courtyard are mainly birds, bees, grasshoppers, ants and antholes, and possibly some arachnids."
L-F,the answer is the sun pushes the air on our body and they call it wind
L-F,"yes[ - is- ] yes during oter sesings in winter ther fur might white or oter colers"
L-F," the evidence of how moss is fuzzy"
L-F,well jack you see air you see it everywhere. and air s everthing. and plus air is the first thing that you see in the morning when you wake up!
L-F,so dark
L-F,"A dark green colour with a tint of yellow, like that of moss. Dark moss green colour: A pale grey is hgreen color, like that of lichen."
L-F,"a small flowerless green plant of the division Bryophyta, which comprises the mosses and liverworts."
L-F,mosquito bites can be so powerfull that they can crush blood vesls.
L-F,"know I know why mosquito bites itch so much.mosquitos are so annoying.the itchyness can last for so long when the real bit part is only a few seconds!!mosquitos."
L-F,the mosquito is just trying to get food
L-F,"[ - the mosquitos can spred a deathly illness though. So, if you see a moquito sucking out someone's blood, kill it.-]"
L-F,the bit ecan be deadly pisonis
L-F,Ant h hills are non living
L-F,Anthills are nonliving!
L-F,Beehives ar nonliving!
L-F,Beehives are nonliving. The bees just live in which does not make the Beehive living.
L-F,Ant hills are nonliving
L-F,Bees polinate flowers for other animals and us.
L-F,[ - is many apples rot because the weather is changing - ]
L-F,"Spores are carried by the wind. Then, it grows into moss."
L-F,I think you miss understand what spores are. Spores are kind of like the seeds for moss exept there‚re microscphic.
L-F,Ad a midrib is...........: Alarge strengthened vein along the midline of a leaf.
L-F,Moss spores spread onto certain things and they need sun and water to help them grow
L-F,Are all beehives edible
L-F,"I learned that there are over 22,000 different types of moss, but we mostly see here in ny fire moss and Ceratodon purpureus moss."
L-F,"[some trees are very slow and takes 20 to30 years, some reach to full size 10-15 years.it's growth depends on what type of tree it is."
L-F,I think spiders climb walls by gripping into cracks with their legs.
L-F,theere is millions of ants thats how
L-F,ant hills are made of dirt clay and some times pine nedles!!!
L-F,Ant hills can also be built out of sand.
L-F,[ - is that the enviormet is good here at this time .- ]
L-F,I dont think metal ever lived.
L-F,[ - Newly hatched eggs become slaves and only Queens can lay eggs.- ]
L-F,It's a seedless plant. It has spores.
L-F,Baby ants are light colored when they are babys and when they get older they get darker
L-F,I already know that queen ants are made by eating a spcific type of food-weet food!
L-F,"ants are a very light color when they hatch from the egg, but they grow darker as they get older."
L-F,ants love sweet things such as fruit.
L-F,there can be thousand of ants in one ant hill with ony one queen!
L-F,the queen ant lays all the eggs
L-F,They lay thousends of eggs a day.
L-F,ants eat fruity stuff like fruit and other stuff
L-F,[ - A Daddy long legs fangs are to short to bite people but there tails are have been so deadly with venom.- ]
L-F,Daddy long legs are OPILIONE not spiders.
L-F,Anthills can shelter thousands o ant
L-F,[ - is maybe that the male might become king of the ants- ]
L-F,"[ - There are over 12,000 kinds of ants. Males have wings. Females don't have wings and when the queen dies the colony falls apart.- ]"
L-F,Rhizoids are the super thin roots that hold the moss in place. They aren‚t very strong so you could pick it up without struggle.
L-F,Rhizoids attach the moss on whatever it's growing on.
L-F,[ - poison is used to scare predetors away or else the predotor will dye slowly- ]
L-F,[ - every living thing has energy- ]
L-F,When I watched a brain pop video I learned that seedless plants have spores. Spores are kind of like the seeds for seedless plant exept they‚re microscphic.
L-F,"[ - Moss grows and spreads called ""spores."" They're special reproductive cells that grow on moss. Since the spores are VERY light, the wind blows th spores away, creating more moss.- ]"
L-F,Moss can grow anywhere even on trees and rocks.
L-F,ants will also eat threr ownkind whe the die
L-F,Ants eat worms.
L-F,i found a video of a tree that grows 40 diffrent stone fruits the the way the man who made the tree was he got a branch from each fruit tree and put them together with plastic wrap and it took 3 years for the tree to grow and it growd all by itself
L-F,The raise of the sun are so powerful that even some of Jupiter.The raise feeds all of the producers and animals.
L-F,ants used ant hills for bad weather they alos used it for store food in ant hills.
L-F,i now have found ut that they also use co2 to make there sugar to.
L-F,i just found out they give off oxegen into the air which is what we breath in .
L-F,Some ants build there ant hills by weaving leaves togther
L-F,"A swarm of army ants can kill 100,000 insects,spiders and even small animals in a day"
L-F,"There is an ornamental grass called Feather Reed Grass(Calamagrostis acutiflora) and it is from 3 to 5 feet tall and it has a lot of flowers."
L-F,"There is a grass called Perennial Fountain GrassPennisetum alopecuroides"
L-F,[ - is that there are all kinds of diffrent cattipilers but there is only one kind that i know that is piosenes and it is white with black spikes and it is really cool iv seen one or two before and thoes are the most dangoures cattipilers that i know .- ]
L-F,Ants have been around Sens the Cretaceous period!
L-F,"Brydie, wolves do not live in the pine bush, they live in canada and the western Us"
L-F,you also need co2 for photosynthesis
L-F,I learned that there are different types of air poulltion can effect different people. Like in the video I saw ittold me that there are air types that are hazordus and can be very harmful.
L-F,Bryophyte is a moss
L-F,[ - mosses and ferns are eukaryotic which means they have nucleus.they also contain cell walls made of cellouse a fibrous and tough material- ]
L-F,"Anthony, mosquitos also kill the most people yearly out of any animal in the world."
L-F,a baby female ant eats special food and becomes a queen
L-F,they mix blobs of silk with water to make webs
L-F,Rivers are just lots of streams joined together.
L-F,"There are two types of fresh water, hard and soft. Hard water has lots of metals. Soft water has no minerals"
L-F,Soil and paper towel have some progress it's 12/7 and we hve some progress the others have nothing so far i hope next week on 12/10 there will be more progress
L-F,"[ - GrassHoppers are one of the most unic insectson the planet - ]"
L-F,[ - GrassHoppers really have sixlegs- ]
L-F,grass hopers have 6 legs check your work please thanx
L-F,Thats not how you spell Grasshoppers or info check this BILL thanks
L-F,[ - A Grasshoppers Thorax is really big- ]
L-F,"mosswith nearly10,000 species. Liverworts (Phylum Marchantiophyta) account for approximately6,000 species, and hornwort (Phylum Anthocerotophyta) species number about 200.BY: BRENNA STEPHENS"
L-F,"[ - When it's cold, Ants sleep through the winter. They can be frozen without harm. Ants also move their colonies deeper below the frost line. Ants also can sleep in logs and stumps.- ]"
L-F,"Titariomyrma gigantuem Size 6 cmMonomarium pharaonis Size 2 mm"
L-F,"Snowflakes form depend on the tempreture of the air.warmer: simple formcolder: complex form"
L-F,evaporation is water. water is steaming.
L-F,yeah africa is closer to equator
L-F,hey tyler a shorter word for water is H2O
L-F,yes thatsn right but some of the gose to the trees and dose not dry up and it stays under ground
L-F,"i know that one diffrense is that sugar drinks have stuff likecornsyrupnatral flavorslots of sugarlots of lactose."
L-F,"[ - The Water comes from graciers, lakes, groundwaters, swamps, and river.- ]"
